gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.98	4008	463	87	43173	47130	39905	43863	0.0	4196
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.51	4059	432	133	185782	189760	172506	176488	0.0	4095
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.83	3516	370	56	649996	653482	574229	577715	0.0	4069
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.34	4298	494	143	1772372	1776554	1440401	1444634	0.0	4043
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.95	4046	491	112	599493	603482	534510	538493	0.0	3989
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	83.59	4407	559	142	1741468	1745805	1414796	1419107	0.0	3982
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.71	3785	434	103	72354	76083	64259	67991	0.0	3893
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.23	3421	335	89	311823	315178	283629	287012	0.0	3803
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.46	3721	451	84	1220389	1224070	1025227	1028896	0.0	3792
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	81.99	4593	615	180	1805645	1810138	1466102	1470581	0.0	3705
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.05	3513	412	62	1825476	1828949	1486499	1489972	0.0	3701
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.04	3511	376	102	1194301	1197755	1000900	1004352	0.0	3664
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.53	3208	342	55	1693837	1697016	1378509	1381686	0.0	3655
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	90.60	2765	217	42	229904	232645	204000	206744	0.0	3626
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.48	2851	253	46	1927783	1930610	1578172	1580998	0.0	3559
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	91.74	2579	137	63	1413050	1415587	1177244	1179787	0.0	3513
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	82.32	4225	583	142	1469000	1473139	1219731	1223876	0.0	3513
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.29	3061	329	57	1731130	1734162	1409357	1412385	0.0	3443
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.02	3240	350	81	1131522	1134723	941391	944565	0.0	3378
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.24	3161	329	91	854072	857174	637354	640466	0.0	3330
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.49	2635	220	55	1415957	1418561	1180137	1182744	0.0	3278
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.70	3327	401	104	1505434	1508702	1244243	1247519	0.0	3225
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.46	2977	333	65	1829234	1832174	1490085	1493027	0.0	3201
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.43	2832	265	78	1419479	1422276	1182806	1185580	0.0	3173
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.75	2726	285	47	302407	305109	274228	276927	0.0	3138
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	94.08	2094	72	45	1413050	1415115	1295958	1298027	0.0	3133
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	94.08	2093	72	45	1583059	1585123	1177244	1179312	0.0	3131
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.51	2706	295	41	1619905	1622586	1325365	1328051	0.0	3085
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.06	2758	306	50	1718006	1720735	1400184	1402918	0.0	3068
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.77	2657	263	48	1796970	1799598	1457621	1460243	0.0	3049
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.28	2814	284	87	905286	908050	771121	768361	0.0	2964
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	78.03	5311	743	357	1391017	1396107	1163919	1169025	0.0	2952
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.35	3105	385	92	1615084	1618130	1320510	1323571	0.0	2948
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.64	2793	307	77	1315365	1318103	411297	408545	0.0	2850
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	83.84	3064	375	107	1522597	1525593	1260143	1263153	0.0	2806
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.96	2561	245	72	1319031	1321557	407379	404874	0.0	2796
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	89.11	2286	200	44	1447715	1449977	1203406	1205665	0.0	2796
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.15	2614	288	59	1699234	1701821	1383326	1385891	0.0	2754
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.78	2652	294	74	1374315	1376918	1150112	1152728	0.0	2732
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.76	2361	243	42	1709079	1711410	1393852	1396195	0.0	2717
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.79	2781	337	76	1711605	1714339	1396353	1399093	0.0	2713
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	83.10	3088	385	115	1282761	1285789	1085053	1088062	0.0	2684
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.79	2452	248	75	148541	150948	136058	138477	0.0	2663
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.26	2370	248	51	1781455	1783796	1447725	1450068	0.0	2654
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	87.45	2326	220	59	504029	506305	440575	442877	0.0	2612
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.21	2818	301	107	315383	318125	287018	289766	0.0	2606
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	86.40	2411	282	43	1553988	1556376	1281549	1283935	0.0	2593
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.02	2634	332	83	1768365	1770953	1436993	1439582	0.0	2449
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.62	2399	257	78	215889	218248	191540	193889	0.0	2438
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	85.68	2388	239	77	1366011	1368367	1142268	1144583	0.0	2420
gi|49474831|ref|NC_005956.1|	gi|49473688|ref|NC_005955.1|	84.82	2450	289	77	1360737	1363142	1139344	1141754	0.0	2386
